task_idx,dataset_id,objective,edit_budget,seed,method,n_selected,functional_hit_rate,mean_fitness,best_fitness,mean_edit_distance,constraint_satisfaction_rate,joint_success_rate
26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,1,dms_pool_guided,50,0.78,0.8210635417875235,0.9975828595738098,1.0,1.0,0.78
26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,2,dms_pool_guided,50,0.66,0.7958529605135942,0.9711296747495842,1.0,1.0,0.66
26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,3,dms_pool_guided,50,0.78,0.8135015663069961,0.9769501488958503,1.0,1.0,0.78
26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,4,dms_pool_guided,50,0.72,0.8008195072900954,0.9809722705650308,1.0,1.0,0.72
27,GFP_AEQVI_Sarkisyan_2016,novelty,2,0,dms_pool_guided,50,0.6,0.7509003364659472,0.9991298294465716,1.92,1.0,0.6
27,GFP_AEQVI_Sarkisyan_2016,novelty,2,1,dms_pool_guided,50,0.62,0.7889327841590286,0.9783810960281548,1.88,1.0,0.62
27,GFP_AEQVI_Sarkisyan_2016,novelty,2,2,dms_pool_guided,50,0.6,0.784102177360096,0.9957651699733148,1.88,1.0,0.6
27,GFP_AEQVI_Sarkisyan_2016,novelty,2,3,dms_pool_guided,50,0.58,0.7536972579959005,0.958850601384538,1.9,1.0,0.58
27,GFP_AEQVI_Sarkisyan_2016,novelty,2,4,dms_pool_guided,50,0.66,0.7559337896894459,0.9998839772595429,1.92,1.0,0.66
28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,0,dms_pool_guided,50,0.58,0.7769269443477589,0.9985303786208763,1.88,1.0,0.58
28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,1,dms_pool_guided,50,0.6,0.7729558726843794,0.9964999806628766,1.8,1.0,0.6
28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,2,dms_pool_guided,50,0.76,0.8072113934331129,0.9849943922342113,1.9,1.0,0.76
28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,3,dms_pool_guided,50,0.64,0.7872645705224892,0.9840468731871447,1.86,1.0,0.64
28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,4,dms_pool_guided,50,0.64,0.7897946397493908,0.9877789380051823,1.88,1.0,0.64
29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,0,dms_pool_guided,50,0.58,0.7610594809916077,0.9998646401361333,1.98,1.0,0.58
29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,1,dms_pool_guided,50,0.68,0.780698456897552,0.9948949994198864,1.86,1.0,0.68
29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,2,dms_pool_guided,50,0.6,0.7371968905905558,0.9974088254631241,1.92,1.0,0.6
29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,3,dms_pool_guided,50,0.6,0.7637479212592335,0.9975828595738098,1.9,1.0,0.6
29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,4,dms_pool_guided,50,0.56,0.7539846076497659,0.9950883706539815,1.88,1.0,0.56
30,GFP_AEQVI_Sarkisyan_2016,novelty,3,0,dms_pool_guided,50,0.46,0.6484833894109913,0.9905248095293344,2.4,1.0,0.46
30,GFP_AEQVI_Sarkisyan_2016,novelty,3,1,dms_pool_guided,50,0.36,0.6696948601925976,0.9999806628765905,2.34,1.0,0.36
30,GFP_AEQVI_Sarkisyan_2016,novelty,3,2,dms_pool_guided,50,0.44,0.7112410565804229,0.9785164558920215,2.44,1.0,0.44
30,GFP_AEQVI_Sarkisyan_2016,novelty,3,3,dms_pool_guided,50,0.6,0.7358328499052482,0.9913949800827628,2.48,1.0,0.6
30,GFP_AEQVI_Sarkisyan_2016,novelty,3,4,dms_pool_guided,50,0.54,0.719248559384306,0.9877402637583633,2.3,1.0,0.54
31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,0,dms_pool_guided,50,0.58,0.765403952508025,0.9990911551997524,2.12,1.0,0.58
31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,1,dms_pool_guided,50,0.58,0.7602927640484201,0.9959778783308195,2.36,1.0,0.58
31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,2,dms_pool_guided,50,0.38,0.7064876049038945,0.9753064934060409,2.34,1.0,0.38
31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,3,dms_pool_guided,50,0.6,0.7567714738755462,0.9900993928143249,2.2,1.0,0.6
31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,4,dms_pool_guided,50,0.54,0.7658251150558845,0.9985110414974668,2.36,1.0,0.54
32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,0,dms_pool_guided,50,0.5,0.7245357156669374,0.9839501875700971,2.26,1.0,0.5
32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,1,dms_pool_guided,50,0.58,0.7369652318521098,0.9920524422786866,2.26,1.0,0.58
32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,2,dms_pool_guided,50,0.48,0.7318710600611052,0.9898480102100011,2.3,1.0,0.48
32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,3,dms_pool_guided,50,0.54,0.7156325173067253,0.9975828595738098,2.26,1.0,0.54
32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,4,dms_pool_guided,50,0.58,0.7456301968519163,0.9986464013613335,2.16,1.0,0.58
33,GFP_AEQVI_Sarkisyan_2016,novelty,5,0,dms_pool_guided,50,0.42,0.6313075762849519,0.9970994314885717,3.02,1.0,0.42
33,GFP_AEQVI_Sarkisyan_2016,novelty,5,1,dms_pool_guided,50,0.32,0.5822427195730363,0.9937154348919055,2.92,1.0,0.32
33,GFP_AEQVI_Sarkisyan_2016,novelty,5,2,dms_pool_guided,50,0.26,0.574250686467881,0.9869087674517539,3.02,1.0,0.26
33,GFP_AEQVI_Sarkisyan_2016,novelty,5,3,dms_pool_guided,50,0.42,0.6526557605290637,0.9765053950574313,2.96,1.0,0.42
33,GFP_AEQVI_Sarkisyan_2016,novelty,5,4,dms_pool_guided,50,0.42,0.6581888850214641,0.9951270449008005,2.62,1.0,0.42
34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,0,dms_pool_guided,50,0.48,0.7292806590091658,0.9948563251730672,2.5,1.0,0.48
34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,1,dms_pool_guided,50,0.46,0.6969544030630003,0.9690219282979464,2.7,1.0,0.46
34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,2,dms_pool_guided,50,0.5,0.7035514560853927,0.9598754689252427,2.48,1.0,0.5
34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,3,dms_pool_guided,50,0.5,0.7321905093398305,0.9960552268244576,2.64,1.0,0.5
34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,4,dms_pool_guided,50,0.58,0.7910093978419772,0.9986850756081526,2.46,1.0,0.58
