method,n_selected,functional_hit_rate,mean_fitness,best_fitness,mean_edit_distance,constraint_satisfaction_rate,joint_success_rate,task_idx,dataset_id,objective,edit_budget,seed
editguard_guided,50,0.68,0.7787035633055346,0.9799090219863533,2.48,1.0,0.68,22,GCN4_YEAST_Staller_2018,fragility_aware,5,0
random,50,0.44,0.5972554965883244,0.9920394238059136,3.96,1.0,0.44,22,GCN4_YEAST_Staller_2018,fragility_aware,5,1
novelty,50,0.28,0.5857164518574678,0.9909021986353298,5.0,1.0,0.28,22,GCN4_YEAST_Staller_2018,fragility_aware,5,1
objective_only,50,0.6,0.7350796057619408,0.9992418498862775,4.16,1.0,0.6,22,GCN4_YEAST_Staller_2018,fragility_aware,5,1
dms_prior_rerank,50,0.68,0.7787035633055346,0.9799090219863533,2.48,1.0,0.68,22,GCN4_YEAST_Staller_2018,fragility_aware,5,1
editguard_guided,50,0.68,0.7787035633055346,0.9799090219863533,2.48,1.0,0.68,22,GCN4_YEAST_Staller_2018,fragility_aware,5,1
random,50,0.38,0.5757846853677028,0.9969673995451099,3.98,1.0,0.38,22,GCN4_YEAST_Staller_2018,fragility_aware,5,2
novelty,50,0.28,0.5857164518574678,0.9909021986353298,5.0,1.0,0.28,22,GCN4_YEAST_Staller_2018,fragility_aware,5,2
objective_only,50,0.6,0.7350796057619408,0.9992418498862775,4.16,1.0,0.6,22,GCN4_YEAST_Staller_2018,fragility_aware,5,2
dms_prior_rerank,50,0.68,0.7787035633055346,0.9799090219863533,2.48,1.0,0.68,22,GCN4_YEAST_Staller_2018,fragility_aware,5,2
editguard_guided,50,0.68,0.7787035633055346,0.9799090219863533,2.48,1.0,0.68,22,GCN4_YEAST_Staller_2018,fragility_aware,5,2
random,50,0.42,0.5630174374526156,0.986732373009856,4.1,1.0,0.42,22,GCN4_YEAST_Staller_2018,fragility_aware,5,3
novelty,50,0.28,0.5857164518574678,0.9909021986353298,5.0,1.0,0.28,22,GCN4_YEAST_Staller_2018,fragility_aware,5,3
objective_only,50,0.6,0.7350796057619408,0.9992418498862775,4.16,1.0,0.6,22,GCN4_YEAST_Staller_2018,fragility_aware,5,3
dms_prior_rerank,50,0.68,0.7787035633055346,0.9799090219863533,2.48,1.0,0.68,22,GCN4_YEAST_Staller_2018,fragility_aware,5,3
editguard_guided,50,0.68,0.7787035633055346,0.9799090219863533,2.48,1.0,0.68,22,GCN4_YEAST_Staller_2018,fragility_aware,5,3
random,50,0.34,0.5698104624715694,0.9783927217589082,4.08,1.0,0.34,22,GCN4_YEAST_Staller_2018,fragility_aware,5,4
novelty,50,0.28,0.5857164518574678,0.9909021986353298,5.0,1.0,0.28,22,GCN4_YEAST_Staller_2018,fragility_aware,5,4
objective_only,50,0.6,0.7350796057619408,0.9992418498862775,4.16,1.0,0.6,22,GCN4_YEAST_Staller_2018,fragility_aware,5,4
dms_prior_rerank,50,0.68,0.7787035633055346,0.9799090219863533,2.48,1.0,0.68,22,GCN4_YEAST_Staller_2018,fragility_aware,5,4
editguard_guided,50,0.68,0.7787035633055346,0.9799090219863533,2.48,1.0,0.68,22,GCN4_YEAST_Staller_2018,fragility_aware,5,4
random,50,0.38,0.5853677028051554,0.9859742228961335,4.12,1.0,0.38,23,GCN4_YEAST_Staller_2018,motif_avoidance,5,0
novelty,50,0.26,0.5926383623957544,0.9958301743745261,5.0,1.0,0.26,23,GCN4_YEAST_Staller_2018,motif_avoidance,5,0
objective_only,50,0.52,0.6965959059893858,0.9992418498862775,4.16,1.0,0.52,23,GCN4_YEAST_Staller_2018,motif_avoidance,5,0
dms_prior_rerank,50,0.7,0.7832069749810464,0.9799090219863533,2.46,1.0,0.7,23,GCN4_YEAST_Staller_2018,motif_avoidance,5,0
editguard_guided,50,0.7,0.7832069749810464,0.9799090219863533,2.46,1.0,0.7,23,GCN4_YEAST_Staller_2018,motif_avoidance,5,0
random,50,0.4,0.5607202426080364,0.9954510993176648,4.26,1.0,0.4,23,GCN4_YEAST_Staller_2018,motif_avoidance,5,1
novelty,50,0.26,0.5926383623957544,0.9958301743745261,5.0,1.0,0.26,23,GCN4_YEAST_Staller_2018,motif_avoidance,5,1
objective_only,50,0.52,0.6965959059893858,0.9992418498862775,4.16,1.0,0.52,23,GCN4_YEAST_Staller_2018,motif_avoidance,5,1
dms_prior_rerank,50,0.7,0.7832069749810464,0.9799090219863533,2.46,1.0,0.7,23,GCN4_YEAST_Staller_2018,motif_avoidance,5,1
editguard_guided,50,0.7,0.7832069749810464,0.9799090219863533,2.46,1.0,0.7,23,GCN4_YEAST_Staller_2018,motif_avoidance,5,1
random,50,0.4,0.5995678544351781,0.9871114480667172,4.18,1.0,0.4,23,GCN4_YEAST_Staller_2018,motif_avoidance,5,2
novelty,50,0.26,0.5926383623957544,0.9958301743745261,5.0,1.0,0.26,23,GCN4_YEAST_Staller_2018,motif_avoidance,5,2
objective_only,50,0.52,0.6965959059893858,0.9992418498862775,4.16,1.0,0.52,23,GCN4_YEAST_Staller_2018,motif_avoidance,5,2
dms_prior_rerank,50,0.7,0.7832069749810464,0.9799090219863533,2.46,1.0,0.7,23,GCN4_YEAST_Staller_2018,motif_avoidance,5,2
editguard_guided,50,0.7,0.7832069749810464,0.9799090219863533,2.46,1.0,0.7,23,GCN4_YEAST_Staller_2018,motif_avoidance,5,2
random,50,0.28,0.49775587566338136,0.9306292645943897,4.28,1.0,0.28,23,GCN4_YEAST_Staller_2018,motif_avoidance,5,3
novelty,50,0.26,0.5926383623957544,0.9958301743745261,5.0,1.0,0.26,23,GCN4_YEAST_Staller_2018,motif_avoidance,5,3
objective_only,50,0.52,0.6965959059893858,0.9992418498862775,4.16,1.0,0.52,23,GCN4_YEAST_Staller_2018,motif_avoidance,5,3
dms_prior_rerank,50,0.7,0.7832069749810464,0.9799090219863533,2.46,1.0,0.7,23,GCN4_YEAST_Staller_2018,motif_avoidance,5,3
editguard_guided,50,0.7,0.7832069749810464,0.9799090219863533,2.46,1.0,0.7,23,GCN4_YEAST_Staller_2018,motif_avoidance,5,3
random,50,0.34,0.5540181956027294,0.9927975739196361,3.94,1.0,0.34,23,GCN4_YEAST_Staller_2018,motif_avoidance,5,4
novelty,50,0.26,0.5926383623957544,0.9958301743745261,5.0,1.0,0.26,23,GCN4_YEAST_Staller_2018,motif_avoidance,5,4
objective_only,50,0.52,0.6965959059893858,0.9992418498862775,4.16,1.0,0.52,23,GCN4_YEAST_Staller_2018,motif_avoidance,5,4
dms_prior_rerank,50,0.7,0.7832069749810464,0.9799090219863533,2.46,1.0,0.7,23,GCN4_YEAST_Staller_2018,motif_avoidance,5,4
editguard_guided,50,0.7,0.7832069749810464,0.9799090219863533,2.46,1.0,0.7,23,GCN4_YEAST_Staller_2018,motif_avoidance,5,4
random,50,0.72,0.7910242874270024,0.9927872529682484,1.0,1.0,0.72,24,GFP_AEQVI_Sarkisyan_2016,novelty,1,0
novelty,50,0.62,0.7829473643500794,0.9787485013729358,1.0,1.0,0.62,24,GFP_AEQVI_Sarkisyan_2016,novelty,1,0
objective_only,50,0.62,0.7829473643500794,0.9787485013729358,1.0,1.0,0.62,24,GFP_AEQVI_Sarkisyan_2016,novelty,1,0
dms_prior_rerank,50,0.96,0.8975128591870675,0.999961325753181,1.0,1.0,0.96,24,GFP_AEQVI_Sarkisyan_2016,novelty,1,0
editguard_guided,50,0.96,0.8975128591870675,0.999961325753181,1.0,1.0,0.96,24,GFP_AEQVI_Sarkisyan_2016,novelty,1,0
random,50,0.66,0.7466440422322776,0.9988397725954287,1.0,1.0,0.66,24,GFP_AEQVI_Sarkisyan_2016,novelty,1,1
novelty,50,0.62,0.7829473643500794,0.9787485013729358,1.0,1.0,0.62,24,GFP_AEQVI_Sarkisyan_2016,novelty,1,1
objective_only,50,0.62,0.7829473643500794,0.9787485013729358,1.0,1.0,0.62,24,GFP_AEQVI_Sarkisyan_2016,novelty,1,1
dms_prior_rerank,50,0.96,0.8975128591870675,0.999961325753181,1.0,1.0,0.96,24,GFP_AEQVI_Sarkisyan_2016,novelty,1,1
editguard_guided,50,0.96,0.8975128591870675,0.999961325753181,1.0,1.0,0.96,24,GFP_AEQVI_Sarkisyan_2016,novelty,1,1
random,50,0.62,0.7505959701434815,0.9830413427698496,1.0,1.0,0.62,24,GFP_AEQVI_Sarkisyan_2016,novelty,1,2
novelty,50,0.62,0.7829473643500794,0.9787485013729358,1.0,1.0,0.62,24,GFP_AEQVI_Sarkisyan_2016,novelty,1,2
objective_only,50,0.62,0.7829473643500794,0.9787485013729358,1.0,1.0,0.62,24,GFP_AEQVI_Sarkisyan_2016,novelty,1,2
dms_prior_rerank,50,0.96,0.8975128591870675,0.999961325753181,1.0,1.0,0.96,24,GFP_AEQVI_Sarkisyan_2016,novelty,1,2
editguard_guided,50,0.96,0.8975128591870675,0.999961325753181,1.0,1.0,0.96,24,GFP_AEQVI_Sarkisyan_2016,novelty,1,2
random,50,0.64,0.7301469621379123,0.9927872529682484,1.0,1.0,0.64,24,GFP_AEQVI_Sarkisyan_2016,novelty,1,3
novelty,50,0.62,0.7829473643500794,0.9787485013729358,1.0,1.0,0.62,24,GFP_AEQVI_Sarkisyan_2016,novelty,1,3
objective_only,50,0.62,0.7829473643500794,0.9787485013729358,1.0,1.0,0.62,24,GFP_AEQVI_Sarkisyan_2016,novelty,1,3
dms_prior_rerank,50,0.96,0.8975128591870675,0.999961325753181,1.0,1.0,0.96,24,GFP_AEQVI_Sarkisyan_2016,novelty,1,3
editguard_guided,50,0.96,0.8975128591870675,0.999961325753181,1.0,1.0,0.96,24,GFP_AEQVI_Sarkisyan_2016,novelty,1,3
random,50,0.54,0.7078783308195072,0.9650191437521755,1.0,1.0,0.54,24,GFP_AEQVI_Sarkisyan_2016,novelty,1,4
novelty,50,0.62,0.7829473643500794,0.9787485013729358,1.0,1.0,0.62,24,GFP_AEQVI_Sarkisyan_2016,novelty,1,4
objective_only,50,0.62,0.7829473643500794,0.9787485013729358,1.0,1.0,0.62,24,GFP_AEQVI_Sarkisyan_2016,novelty,1,4
dms_prior_rerank,50,0.96,0.8975128591870675,0.999961325753181,1.0,1.0,0.96,24,GFP_AEQVI_Sarkisyan_2016,novelty,1,4
editguard_guided,50,0.96,0.8975128591870675,0.999961325753181,1.0,1.0,0.96,24,GFP_AEQVI_Sarkisyan_2016,novelty,1,4
random,50,0.78,0.8189615964729087,0.983872839076459,1.0,1.0,0.78,25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,0
novelty,50,0.64,0.7873063387090535,0.9787485013729358,1.0,1.0,0.64,25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,0
objective_only,50,0.64,0.7873063387090535,0.9787485013729358,1.0,1.0,0.64,25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,0
dms_prior_rerank,50,0.96,0.8975128591870675,0.999961325753181,1.0,1.0,0.96,25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,0
editguard_guided,50,0.96,0.8975128591870675,0.999961325753181,1.0,1.0,0.96,25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,0
random,50,0.72,0.8040445527323355,0.9787871756197548,1.0,1.0,0.72,25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,1
novelty,50,0.64,0.7873063387090535,0.9787485013729358,1.0,1.0,0.64,25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,1
objective_only,50,0.64,0.7873063387090535,0.9787485013729358,1.0,1.0,0.64,25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,1
dms_prior_rerank,50,0.96,0.8975128591870675,0.999961325753181,1.0,1.0,0.96,25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,1
editguard_guided,50,0.96,0.8975128591870675,0.999961325753181,1.0,1.0,0.96,25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,1
random,50,0.68,0.7996271802606643,0.9899253587036393,1.0,1.0,0.68,25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,2
novelty,50,0.64,0.7873063387090535,0.9787485013729358,1.0,1.0,0.64,25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,2
objective_only,50,0.64,0.7873063387090535,0.9787485013729358,1.0,1.0,0.64,25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,2
dms_prior_rerank,50,0.96,0.8975128591870675,0.999961325753181,1.0,1.0,0.96,25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,2
editguard_guided,50,0.96,0.8975128591870675,0.999961325753181,1.0,1.0,0.96,25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,2
random,50,0.66,0.768137448273195,0.9777042967088216,1.0,1.0,0.66,25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,3
novelty,50,0.64,0.7873063387090535,0.9787485013729358,1.0,1.0,0.64,25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,3
objective_only,50,0.64,0.7873063387090535,0.9787485013729358,1.0,1.0,0.64,25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,3
dms_prior_rerank,50,0.96,0.8975128591870675,0.999961325753181,1.0,1.0,0.96,25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,3
editguard_guided,50,0.96,0.8975128591870675,0.999961325753181,1.0,1.0,0.96,25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,3
random,50,0.82,0.8374884944115714,0.9990718180763429,1.0,1.0,0.82,25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,4
novelty,50,0.64,0.7873063387090535,0.9787485013729358,1.0,1.0,0.64,25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,4
objective_only,50,0.64,0.7873063387090535,0.9787485013729358,1.0,1.0,0.64,25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,4
dms_prior_rerank,50,0.96,0.8975128591870675,0.999961325753181,1.0,1.0,0.96,25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,4
editguard_guided,50,0.96,0.8975128591870675,0.999961325753181,1.0,1.0,0.96,25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,4
random,50,0.54,0.7195985613180185,0.9734694666821364,1.0,1.0,0.54,26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,0
novelty,50,0.6,0.7752368797617667,0.9787485013729358,1.0,1.0,0.6,26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,0
objective_only,50,0.6,0.7752368797617667,0.9787485013729358,1.0,1.0,0.6,26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,0
dms_prior_rerank,50,0.96,0.8991890010442046,0.999961325753181,1.0,1.0,0.96,26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,0
editguard_guided,50,0.96,0.8991890010442046,0.999961325753181,1.0,1.0,0.96,26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,0
random,50,0.54,0.7122123602892835,0.9926905673512009,1.0,1.0,0.54,26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,1
novelty,50,0.6,0.7752368797617667,0.9787485013729358,1.0,1.0,0.6,26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,1
objective_only,50,0.6,0.7752368797617667,0.9787485013729358,1.0,1.0,0.6,26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,1
dms_prior_rerank,50,0.96,0.8991890010442046,0.999961325753181,1.0,1.0,0.96,26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,1
editguard_guided,50,0.96,0.8991890010442046,0.999961325753181,1.0,1.0,0.96,26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,1
random,50,0.64,0.7495115442626755,0.9990718180763429,1.0,1.0,0.64,26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,2
novelty,50,0.6,0.7752368797617667,0.9787485013729358,1.0,1.0,0.6,26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,2
objective_only,50,0.6,0.7752368797617667,0.9787485013729358,1.0,1.0,0.6,26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,2
dms_prior_rerank,50,0.96,0.8991890010442046,0.999961325753181,1.0,1.0,0.96,26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,2
editguard_guided,50,0.96,0.8991890010442046,0.999961325753181,1.0,1.0,0.96,26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,2
random,50,0.68,0.7713849247785898,0.999961325753181,1.0,1.0,0.68,26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,3
novelty,50,0.6,0.7752368797617667,0.9787485013729358,1.0,1.0,0.6,26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,3
objective_only,50,0.6,0.7752368797617667,0.9787485013729358,1.0,1.0,0.6,26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,3
dms_prior_rerank,50,0.96,0.8991890010442046,0.999961325753181,1.0,1.0,0.96,26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,3
editguard_guided,50,0.96,0.8991890010442046,0.999961325753181,1.0,1.0,0.96,26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,3
random,50,0.44,0.6606789264029083,0.9704335383068414,1.0,1.0,0.44,26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,4
novelty,50,0.6,0.7752368797617667,0.9787485013729358,1.0,1.0,0.6,26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,4
objective_only,50,0.6,0.7752368797617667,0.9787485013729358,1.0,1.0,0.6,26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,4
dms_prior_rerank,50,0.96,0.8991890010442046,0.999961325753181,1.0,1.0,0.96,26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,4
editguard_guided,50,0.96,0.8991890010442046,0.999961325753181,1.0,1.0,0.96,26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,4
random,50,0.5,0.7298460764976601,0.9989171210890668,1.96,1.0,0.5,27,GFP_AEQVI_Sarkisyan_2016,novelty,2,0
novelty,50,0.5,0.6935897435897437,0.9948949994198864,2.0,1.0,0.5,27,GFP_AEQVI_Sarkisyan_2016,novelty,2,0
objective_only,50,0.42,0.6557903082337471,0.9948949994198864,2.0,1.0,0.42,27,GFP_AEQVI_Sarkisyan_2016,novelty,2,0
dms_prior_rerank,50,0.96,0.9107243686429207,0.999961325753181,1.0,1.0,0.96,27,GFP_AEQVI_Sarkisyan_2016,novelty,2,0
editguard_guided,50,0.8,0.8345910198398887,0.9975441853269907,2.0,1.0,0.8,27,GFP_AEQVI_Sarkisyan_2016,novelty,2,0
random,50,0.4,0.6405897822639904,0.9952624047646672,1.94,1.0,0.4,27,GFP_AEQVI_Sarkisyan_2016,novelty,2,1
novelty,50,0.42,0.6941265421355919,0.9995745832849905,2.0,1.0,0.42,27,GFP_AEQVI_Sarkisyan_2016,novelty,2,1
objective_only,50,0.42,0.7021866419151488,0.9995745832849905,2.0,1.0,0.42,27,GFP_AEQVI_Sarkisyan_2016,novelty,2,1
dms_prior_rerank,50,1.0,0.9062284874502069,0.9988397725954287,1.0,1.0,1.0,27,GFP_AEQVI_Sarkisyan_2016,novelty,2,1
editguard_guided,50,0.68,0.7796635340526743,0.9928646014618865,2.0,1.0,0.68,27,GFP_AEQVI_Sarkisyan_2016,novelty,2,1
random,50,0.54,0.7286218432146033,0.9948949994198864,1.88,1.0,0.54,27,GFP_AEQVI_Sarkisyan_2016,novelty,2,2
novelty,50,0.58,0.7284963452836756,0.9954171017519434,2.0,1.0,0.58,27,GFP_AEQVI_Sarkisyan_2016,novelty,2,2
objective_only,50,0.58,0.7316773020845418,0.9954171017519434,2.0,1.0,0.58,27,GFP_AEQVI_Sarkisyan_2016,novelty,2,2
dms_prior_rerank,50,1.0,0.9107112193990022,0.999961325753181,1.0,1.0,1.0,27,GFP_AEQVI_Sarkisyan_2016,novelty,2,2
editguard_guided,50,0.86,0.8546900259117453,0.9927485787214294,2.0,1.0,0.86,27,GFP_AEQVI_Sarkisyan_2016,novelty,2,2
random,50,0.52,0.6945610472986039,0.995919866960591,1.96,1.0,0.52,27,GFP_AEQVI_Sarkisyan_2016,novelty,2,3
novelty,50,0.4,0.6889855745059366,0.9955717987392195,2.0,1.0,0.4,27,GFP_AEQVI_Sarkisyan_2016,novelty,2,3
objective_only,50,0.4,0.6629941601887304,0.941311830452102,2.0,1.0,0.4,27,GFP_AEQVI_Sarkisyan_2016,novelty,2,3
dms_prior_rerank,50,0.96,0.8860370499284527,0.999961325753181,1.0,1.0,0.96,27,GFP_AEQVI_Sarkisyan_2016,novelty,2,3
editguard_guided,50,0.68,0.7797702749738947,0.9966546776501528,2.0,1.0,0.68,27,GFP_AEQVI_Sarkisyan_2016,novelty,2,3
random,50,0.58,0.7399176238542755,0.9997679545190857,1.92,1.0,0.58,27,GFP_AEQVI_Sarkisyan_2016,novelty,2,4
novelty,50,0.38,0.6521170282708745,0.993251343930077,2.0,1.0,0.38,27,GFP_AEQVI_Sarkisyan_2016,novelty,2,4
objective_only,50,0.36,0.6544869861159454,0.994140851606915,2.0,1.0,0.36,27,GFP_AEQVI_Sarkisyan_2016,novelty,2,4
dms_prior_rerank,50,0.96,0.9042769849557178,0.999961325753181,1.0,1.0,0.96,27,GFP_AEQVI_Sarkisyan_2016,novelty,2,4
editguard_guided,50,0.6,0.7870913098967399,0.9997099431488572,2.0,1.0,0.6,27,GFP_AEQVI_Sarkisyan_2016,novelty,2,4
random,50,0.5,0.7234833894109913,0.9939668174962293,1.92,1.0,0.5,28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,0
novelty,50,0.5,0.729114746490312,0.9707235951579843,2.0,1.0,0.5,28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,0
objective_only,50,0.52,0.7468024132730016,0.995591135862629,1.94,1.0,0.52,28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,0
dms_prior_rerank,50,0.98,0.9163185984452953,0.999961325753181,1.0,1.0,0.98,28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,0
editguard_guided,50,0.98,0.9163185984452953,0.999961325753181,1.0,1.0,0.98,28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,0
random,50,0.6,0.7604880689948562,0.9977955679313145,1.88,1.0,0.6,28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,1
novelty,50,0.4,0.7316216111691226,0.999922651506362,2.0,1.0,0.4,28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,1
objective_only,50,0.42,0.7202687860153922,0.999922651506362,1.88,1.0,0.42,28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,1
dms_prior_rerank,50,0.96,0.9063986541362106,0.999961325753181,1.0,1.0,0.96,28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,1
editguard_guided,50,0.96,0.9063986541362106,0.999961325753181,1.0,1.0,0.96,28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,1
random,50,0.62,0.7747372084928646,0.9942568743473721,1.88,1.0,0.62,28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,2
novelty,50,0.52,0.7364531848242255,0.9859032370344587,2.0,1.0,0.52,28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,2
objective_only,50,0.56,0.7580148509107787,0.9859032370344587,1.98,1.0,0.56,28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,2
dms_prior_rerank,50,0.9,0.8953382062884327,0.999961325753181,1.0,1.0,0.9,28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,2
editguard_guided,50,0.9,0.8953382062884327,0.999961325753181,1.0,1.0,0.9,28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,2
random,50,0.62,0.7767707003906099,0.9943728970878292,1.82,1.0,0.62,28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,3
novelty,50,0.56,0.7524275824728314,0.9948949994198864,2.0,1.0,0.56,28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,3
objective_only,50,0.56,0.7540317902308853,0.9948949994198864,1.9,1.0,0.56,28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,3
dms_prior_rerank,50,0.98,0.9053409134857097,0.999961325753181,1.0,1.0,0.98,28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,3
editguard_guided,50,0.98,0.9053409134857097,0.999961325753181,1.0,1.0,0.98,28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,3
random,50,0.58,0.7576041304095602,0.9821131608461925,1.94,1.0,0.58,28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,4
novelty,50,0.56,0.7396733959856132,0.9785938043856596,2.0,1.0,0.56,28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,4
objective_only,50,0.54,0.7319460880999342,0.9505163011950343,1.94,1.0,0.54,28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,4
dms_prior_rerank,50,0.98,0.9139718451483158,0.999961325753181,1.0,1.0,0.98,28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,4
editguard_guided,50,0.98,0.9139718451483158,0.999961325753181,1.0,1.0,0.98,28,GFP_AEQVI_Sarkisyan_2016,fragility_aware,2,4
random,50,0.46,0.6570325250415747,0.9841242216807827,1.84,1.0,0.46,29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,0
novelty,50,0.44,0.6869629113973006,0.9864446764899254,2.0,1.0,0.44,29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,0
objective_only,50,0.46,0.6924341570947905,0.9959392040840005,1.92,1.0,0.46,29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,0
dms_prior_rerank,50,1.0,0.9051904706655837,0.9990718180763429,1.0,1.0,1.0,29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,0
editguard_guided,50,1.0,0.9051904706655837,0.9990718180763429,1.0,1.0,1.0,29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,0
random,50,0.52,0.7220013922728853,0.9990718180763429,1.94,1.0,0.52,29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,1
novelty,50,0.5,0.7337718992922612,0.9995939204084,2.0,1.0,0.5,29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,1
objective_only,50,0.48,0.7115403952508026,0.9995939204084,1.9,1.0,0.48,29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,1
dms_prior_rerank,50,0.98,0.9064148973198747,0.999961325753181,1.0,1.0,0.98,29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,1
editguard_guided,50,0.98,0.9064148973198747,0.999961325753181,1.0,1.0,0.98,29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,1
random,50,0.34,0.6265680473372781,0.9945082569516959,1.92,1.0,0.34,29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,2
novelty,50,0.5,0.734859805855281,0.9965966662799242,2.0,1.0,0.5,29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,2
objective_only,50,0.4,0.6941563213056426,0.9971574428588004,1.86,1.0,0.4,29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,2
dms_prior_rerank,50,0.98,0.9092431449897512,0.999961325753181,1.0,1.0,0.98,29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,2
editguard_guided,50,0.98,0.9092431449897512,0.999961325753181,1.0,1.0,0.98,29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,2
random,50,0.46,0.7010577406505009,0.9975635224504003,1.86,1.0,0.46,29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,3
novelty,50,0.34,0.6148377615345941,0.9752678191592219,2.0,1.0,0.34,29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,3
